Name,Id,NFLTeam,MFLTeam,MFLTeamID,Roster,ContractYear,Salary,Position,ByeWeek,PreviousScores,ProjectedScores,Age,Weight,Height,College,DraftRound,DraftPick,DraftYear,Twitter,ADP,FantasyProsRanking
"Johnson, Tyron",14117,LAC,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Humphrey, Lil'Jordan",14118,NOS,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Johnson, Anthony",14119,PIT,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Jennings, Gary",14120,MIA,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Isabella, Andy",14121,ARI,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Slayton, Darius",14122,NYG,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Renfrow, Hunter",14123,LVR,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Johnson, KeeSean",14124,ARI,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Boykin, Miles",14125,BAL,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Williams, Preston",14126,MIA,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Meyers, Jakobi",14127,NEP,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Mitchell, Dillon",14129,MIN,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Wesley, Antoine",14130,BAL,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Morgan, Stanley",14131,CIN,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Custis, Jamal",14132,FA,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Dixon, Johnnie",14134,ARI,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Samuel, Deebo",14136,SFO,,0,False,,3.81,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Fant, Noah",14137,DEN,,0,False,,2.41,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"Hockenson, T.J.",14138,DET,,0,False,,2.63,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"Mack, Alize",14139,FA,,0,False,,1.72,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"Sternberger, Jace",14140,GBP,,0,False,,1.72,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"Smith Jr., Irv",14141,MIN,,0,False,,1.72,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"Smith, Kaden",14142,NYG,,0,False,,1.72,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"Knox, Dawson",14143,BUF,,0,False,,1.72,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"Nauta, Isaac",14144,DET,,0,False,,1.72,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"Wilson, Caleb",14145,WAS,,0,False,,1.72,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"Sample, Drew",14146,CIN,,0,False,,1.72,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"Barnes, Alex",14191,FA,,0,False,,2.06,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Williams, James",14192,FA,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Wade, Christian",14194,BUF,,0,False,,2.06,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Warring, Kahale",14195,HOU,,0,False,,1.72,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"Johnson, Diontae",14208,PIT,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Oliver, Josh",14209,JAC,,0,False,,1.72,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"Mattison, Alexander",14223,MIN,,0,False,,2.06,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Wesco, Trevon",14231,NYJ,,0,False,,1.72,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"Moreau, Foster",14239,LVR,,0,False,,1.72,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"Gentry, Zach",14240,PIT,,0,False,,1.72,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"Gay, Matt",14244,TBB,,0,False,,3.38,Kicker,0,0,0,0,0,0,,0,0,0,,0,0
"Seibert, Austin",14258,CLE,,0,False,,2.39,Kicker,0,0,0,0,0,0,,0,0,0,,0,0
"Fulgham, Travis",14265,DET,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Winfree, Juwann",14267,DEN,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Green, Marcus",14277,PHI,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Miller, Scott",14280,TBB,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Thompson, Darwin",14284,KCC,,0,False,,2.06,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Gillaspia, Cullen",14287,HOU,,0,False,,2.06,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Whyte, Kerrith",14289,PIT,,0,False,,2.06,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Sweeney, Tommy",14294,BUF,,0,False,,1.72,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"Cox, Chandler",14295,MIA,,0,False,,2.06,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Ursua, John",14297,SEA,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Godwin, Terry",14298,JAC,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Johnson, Olabisi",14305,MIN,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Butler, Emmanuel",14313,NOS,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Anderson, Bruce",14314,IND,,0,False,,2.06,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Dulin, Ashton",14315,IND,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Hart, Penny",14316,SEA,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Doss, Keelan",14317,LVR,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Ferguson, Jazz",14318,FA,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Beck, Andrew",14319,DEN,,0,False,,1.72,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"Thompson, Cody",14321,SEA,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Raymond, Dax",14324,FA,,0,False,,1.72,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"White Jr., Reggie",14329,FA,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Shepherd, Darrius",14330,GBP,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Johnson, D'Ernest",14331,CLE,,0,False,,2.06,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Conrad, C.J.",14332,FA,,0,False,,1.72,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"Hills, Wes",14333,DET,,0,False,,2.06,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Fry, Elliott",14335,TBB,,0,False,,0,Kicker,0,0,0,0,0,0,,0,0,0,,0,0
"Johnson, Jon'Vea",14336,DAL,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Guyton, Jalen",14337,LAC,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Hilliman, Jon",14338,NYG,,0,False,,2.06,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Grayson, Cyril",14339,TBB,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Parham, Donald",14341,LAC,,0,False,,1.72,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"Blake, Christian",14342,ATL,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Dolegala, Jacob",14344,CIN,,0,False,,5.93,Quarterback,0,0,0,0,0,0,,0,0,0,,0,0
"Hyman, Ishmael",14348,CAR,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Chunn, Jordan",14350,DAL,,0,False,,2.06,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Brown, Fred",14352,DEN,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Browning, Jake",14358,MIN,,0,False,,5.93,Quarterback,0,0,0,0,0,0,,0,0,0,,0,0
"Johnson, Jakob",14359,NEP,,0,False,,2.06,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Patton, Andre",14365,LAC,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Hudson, Tanner",14370,TBB,,0,False,,1.72,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"Holtz, J.P.",14372,CHI,,0,False,,1.72,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"Willis, Damion",14373,CIN,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Ingold, Alec",14420,LVR,,0,False,,2.06,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Bonnafon, Reggie",14435,CAR,,0,False,,2.06,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Walker, Michael",14440,JAC,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Davis, Felton",14450,FA,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Graham, Jaeden",14464,ATL,,0,False,,1.72,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"Brooks-James, Tony",14465,MIN,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Bryant, Ventell",14481,DAL,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Montgomery, D.J.",14486,CLE,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Carlson, Stephen",14488,CLE,,0,False,,0,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"Benson, Trinity",14499,DEN,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Anderson, Drew",14510,ARI,,0,False,,5.93,Quarterback,0,0,0,0,0,0,,0,0,0,,0,0
"Moore, Jason",14545,LAC,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Webster, Nsimba",14549,LAR,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Blasingame, Khari",14552,TEN,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Hollins, Alexander",14554,MIN,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Olszewski, Gunner",14555,NEP,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Harris, Deonte",14558,NOS,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Wesley, Alex",14560,CHI,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Spencer, Diontae",14565,DEN,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Lovett, John",14591,KCC,,0,False,,1.72,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"Zaccheaus, Olamide",14592,ATL,,0,False,,3.35,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Slye, Joey",14600,CAR,,0,False,,2.39,Kicker,0,0,0,0,0,0,,0,0,0,,0,0
"Laird, Patrick",14612,MIA,,0,False,,2.06,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Sims, Steven",14613,WAS,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Hodges, Devlin",14618,PIT,,0,False,,5.93,Quarterback,0,0,0,0,0,0,,0,0,0,,0,0
"Ta'amu, Jordan",14622,KCC,,0,False,,0,Quarterback,0,0,0,0,0,0,,0,0,0,,0,0
"Hentges, Hale",14654,WAS,,0,False,,1.72,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"McLaughlin, Chase",14717,IND,,0,False,,2.39,Kicker,0,0,0,0,0,0,,0,0,0,,0,0
"Reynolds, Craig",14727,ATL,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Horsted, Jesper",14752,CHI,,0,False,,0,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"Gafford, Rico",14760,LVR,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Burrow, Joe",14777,CIN,,0,False,,0,Quarterback,0,0,0,0,0,0,,0,0,0,,0,0
"Tagovailoa, Tua",14778,MIA,,0,False,,0,Quarterback,0,0,0,0,0,0,,0,0,0,,0,0
"Herbert, Justin",14779,LAC,,0,False,,0,Quarterback,0,0,0,0,0,0,,0,0,0,,0,0
"Eason, Jacob",14780,IND,,0,False,,0,Quarterback,0,0,0,0,0,0,,0,0,0,,0,0
"Fromm, Jake",14781,BUF,,0,False,,0,Quarterback,0,0,0,0,0,0,,0,0,0,,0,0
"Love, Jordan",14782,GBP,,0,False,,0,Quarterback,0,0,0,0,0,0,,0,0,0,,0,0
"Hurts, Jalen",14783,PHI,,0,False,,0,Quarterback,0,0,0,0,0,0,,0,0,0,,0,0
"Montez, Steven",14784,WAS,,0,False,,0,Quarterback,0,0,0,0,0,0,,0,0,0,,0,0
"Stanley, Nate",14785,MIN,,0,False,,0,Quarterback,0,0,0,0,0,0,,0,0,0,,0,0
"Patterson, Shea",14786,FA,,0,False,,0,Quarterback,0,0,0,0,0,0,,0,0,0,,0,0
"Gordon, Anthony",14787,SEA,,0,False,,0,Quarterback,0,0,0,0,0,0,,0,0,0,,0,0
"Lewerke, Brian",14788,NEP,,0,False,,0,Quarterback,0,0,0,0,0,0,,0,0,0,,0,0
"Huntley, Tyler",14789,BAL,,0,False,,0,Quarterback,0,0,0,0,0,0,,0,0,0,,0,0
"Morgan, James",14790,NYJ,,0,False,,0,Quarterback,0,0,0,0,0,0,,0,0,0,,0,0
"Fine, Mason",14791,FA,,0,False,,0,Quarterback,0,0,0,0,0,0,,0,0,0,,0,0
"Perkins, Bryce",14792,LAR,,0,False,,0,Quarterback,0,0,0,0,0,0,,0,0,0,,0,0
"Luton, Jake",14793,JAC,,0,False,,0,Quarterback,0,0,0,0,0,0,,0,0,0,,0,0
"McDonald, Cole",14794,TEN,,0,False,,0,Quarterback,0,0,0,0,0,0,,0,0,0,,0,0
"Bryant, Kelly",14795,FA,,0,False,,0,Quarterback,0,0,0,0,0,0,,0,0,0,,0,0
"Neal, Riley",14796,DEN,,0,False,,0,Quarterback,0,0,0,0,0,0,,0,0,0,,0,0
"Swift, D'Andre",14797,DET,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Moss, Zack",14798,BUF,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Akers, Cam",14799,LAR,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Dobbins, J.K.",14800,BAL,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Benjamin, Eno",14801,ARI,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Taylor, Jonathan",14802,IND,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Edwards-Helaire, Clyde",14803,KCC,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"McFarland, Anthony",14804,PIT,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Dillon, AJ",14805,GBP,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Perine, Lamical",14806,NYJ,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Kelley, Joshua",14807,LAC,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Evans, Darrynton",14808,TEN,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Smith, Rodney",14809,CAR,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Vaughn, Ke'Shawn",14810,TBB,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Ahmed, Salvon",14811,SFO,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Anderson, Darius",14812,DAL,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Robinson, James",14813,JAC,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Herrien, Brian",14814,CLE,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Dallas, DeeJay",14815,SEA,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Warren, Michael",14816,PHI,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Taylor, Patrick",14817,GBP,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Jones, Xavier",14818,LAR,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Feaster, Tavien",14819,JAC,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Leake, Javon",14820,NYG,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Hasty, JaMycal",14821,SFO,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Corbin, Reggie",14822,FA,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Dowdle, Rico",14823,DAL,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Phillips, Scottie",14824,HOU,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Conkrite, Jordan",14825,FA,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Pierce, Artavis",14826,CHI,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Taylor, J.J.",14827,NEP,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Jones, Tony",14828,NOS,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"LeMay, Benny",14829,CLE,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Bellamy, LaVante",14830,DEN,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Killins Jr., Adrian",14831,PHI,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Lamb, CeeDee",14832,DAL,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Jeudy, Jerry",14833,DEN,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Ruggs, Henry",14834,LVR,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Higgins, Tee",14835,CIN,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Jefferson, Justin",14836,MIN,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Hamler, KJ",14837,DEN,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Shenault, Laviska",14838,JAC,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Reagor, Jalen",14839,PHI,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Aiyuk, Brandon",14840,SFO,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Claypool, Chase",14841,PIT,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Pittman, Michael",14842,IND,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Bowden, Lynn",14843,LVR,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Edwards, Bryan",14844,LVR,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Davis, Gabriel",14845,BUF,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Mims, Denzel",14846,NYJ,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Duvernay, Devin",14847,BAL,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Proche, James",14848,BAL,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Hodgins, Isaiah",14849,BUF,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Cephus, Quintez",14850,DET,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Hill, K.J.",14851,LAC,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Gibson, Antonio",14852,WAS,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Johnson, Collin",14853,JAC,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Victor, Binjimen",14854,NYG,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Mack, Austin",14855,NYG,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Davis, Quartney",14856,MIN,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Peoples-Jones, Donovan",14857,CLE,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Jefferson, Van",14858,LAR,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Jackson, Trishton",14859,LAR,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Jennings, Jauan",14860,SFO,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Johnson, Juwan",14861,NOS,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Reed, Joe",14862,LAC,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Gandy-Golden, Antonio",14863,WAS,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Johnson, Tyler",14864,TBB,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Swain, Freddie",14865,SEA,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Thomas, Jeff",14866,NEP,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Kmet, Cole",14867,CHI,,0,False,,0,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"Hopkins, Brycen",14868,LAR,,0,False,,0,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"Moss, Thaddeus",14869,WAS,,0,False,,0,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"Trautman, Adam",14870,NOS,,0,False,,0,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"Parkinson, Colby",14871,SEA,,0,False,,0,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"Pinkney, Jared",14872,ATL,,0,False,,0,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"Okwuegbunam, Albert",14873,DEN,,0,False,,0,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"Bryant, Hunter",14874,DET,,0,False,,0,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"Bryant, Harrison",14875,CLE,,0,False,,0,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"Deguara, Josiah",14876,GBP,,0,False,,0,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"Blankenship, Rodrigo",14912,IND,,0,False,,0,Kicker,0,0,0,0,0,0,,0,0,0,,0,0
"Hajrullahu, Lirim",14914,LAR,,0,False,,0,Kicker,0,0,0,0,0,0,,0,0,0,,0,0
"MacGinnis, Austin",14915,LAR,,0,False,,0,Kicker,0,0,0,0,0,0,,0,0,0,,0,0
"Patrick, Jacques",14917,CIN,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Asiasi, Devin",14936,NEP,,0,False,,0,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"Keene, Dalton",14939,NEP,,0,False,,0,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"Rohrwasser, Justin",14965,NEP,,0,False,,0,Kicker,0,0,0,0,0,0,,0,0,0,,0,0
"Hightower, John",14969,PHI,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Coulter, Isaiah",14972,HOU,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Huntley, Jason",14973,DET,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Mooney, Darnell",14974,CHI,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Osborn, K.J.",14977,MIN,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Bass, Tyler",14983,BUF,,0,False,,0,Kicker,0,0,0,0,0,0,,0,0,0,,0,0
"Woerner, Charlie",14984,SFO,,0,False,,0,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"Watkins, Quez",14992,PHI,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Davis, Tyler",14996,JAC,,0,False,,0,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"Patmon, Dezmon",14998,IND,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"DiNucci, Ben",15008,DAL,,0,False,,0,Quarterback,0,0,0,0,0,0,,0,0,0,,0,0
"Stevens, Tommy",15017,NOS,,0,False,,0,Quarterback,0,0,0,0,0,0,,0,0,0,,0,0
"Calais, Raymond",15021,TBB,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Perry, Malcolm",15022,MIA,,0,False,,0,Running Back,0,0,0,0,0,0,,0,0,0,,0,0
"Sloman, Sam",15024,LAR,,0,False,,0,Kicker,0,0,0,0,0,0,,0,0,0,,0,0
"Sullivan, Stephen",15026,SEA,,0,False,,0,Tight End,0,0,0,0,0,0,,0,0,0,,0,0
"Cleveland, Tyrie",15027,DEN,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Begelton, Reggie",15033,GBP,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Callaway, Marquez",15034,NOS,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Wolford, John",15035,LAR,,0,False,,0,Quarterback,0,0,0,0,0,0,,0,0,0,,0,0
"Smith, J'mar",15036,NEP,,0,False,,0,Quarterback,0,0,0,0,0,0,,0,0,0,,0,0
"Lipscomb, Kalija",15037,KCC,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Bayless, Omar",15038,CAR,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
"Parker, Aaron",15039,DAL,,0,False,,0,Wide Receiver,0,0,0,0,0,0,,0,0,0,,0,0
